season	episode	clip	text	label
9092	0	0	Maybe it's time to upgrade your brain's operating system.	Taunt
9093	0	0	Keep talking, I'm just fascinated by how stupid you sound.	Taunt
9094	0	0	You're like a bad version of a bad idea.	Taunt
9095	0	0	You're like a broken record, playing the same tune over and over again.	Taunt
9096	0	0	Your fashion sense is so outdated, it's back in style.	Taunt
9097	0	0	I'm sure you're almost as brilliant as you think you are.	Taunt
9098	0	0	You're like a clown without a funny bone. It's just sad to watch.	Taunt
9099	0	0	Your jokes are as dry as the Mojave desert.	Taunt
9100	0	0	You sound like a toddler throwing a tantrum, but with worse grammar.	Taunt
9101	0	0	I'm amazed you managed to say something that made so little sense.	Taunt
9102	0	0	You must have been born on the wrong side of the gene pool.	Taunt
9103	0	0	Your dance moves are about as smooth as sandpaper. Stick to just standing there, will you?	Taunt
9104	0	0	That outfit you're wearing is so last season.	Taunt
9105	0	0	I would compliment you but that's way too generous for someone as odious as you.	Taunt
9106	0	0	Your ideas are so amazing, I almost fell asleep.	Taunt
9107	0	0	You're the poster child for birth control.	Taunt
9108	0	0	Sorry, I think my IQ dropped while listening to you.	Taunt
9109	0	0	You should stick to what you're good at... oh wait.	Taunt
9110	0	0	You're the human equivalent of watching paint dry.	Taunt
9111	0	0	"Congratulations, you just reinvented the word ""mediocrity""."	Taunt
9112	0	0	You're really sticking to that personality, huh? It's just as bland as I remember.	Taunt
9113	0	0	You couldn't pour water out of a boot if the instructions were on the heel.	Taunt
9114	0	0	Congratulations, you've officially reached the level of mediocrity.	Taunt
9115	0	0	Keep talking, it's always amusing to see how far you can stick your foot in your mouth.	Taunt
9116	0	0	Your face could scare a Halloween pumpkin.	Taunt
9117	0	0	Your jokes are as funny as a heart attack.	Taunt
9118	0	0	You are a walking cliché, just like the boring life you lead.	Taunt
9119	0	0	Aww, did you practice that comeback in the mirror before coming here?	Taunt
9120	0	0	Why do you keep insisting on embarrassing yourself in public?	Taunt
9121	0	0	I'm not sure how you managed to survive this long with such a weak comebacks.	Taunt
9122	0	0	Poor thing, the bar is so low you can't even limbo under it.	Taunt
9123	0	0	You need to work on your wit, it's about as sharp as a beach ball.	Taunt
9124	0	0	Did you learn to be this boring or was it a natural talent?	Taunt
9125	0	0	You're like a bad penny, always turning up at the worst moments.	Taunt
9126	0	0	A dictionary needs to be redefined to describe your level of stupidity.	Taunt
9127	0	0	Judging by the way you handle things, I'm surprised you made it this far.	Taunt
9128	0	0	Oh, the shade you throw is as dark as your future.	Taunt
9129	0	0	You're not funny, you're just annoying.	Taunt
9130	0	0	If you were any slower, you'd be going backward.	Taunt
9131	0	0	The level of your incompetence is truly impressive.	Taunt
9132	0	0	If intelligence was measured in inches, you'd be a ruler. (taunting someone's low intelligence)	Taunt
9133	0	0	I'm sorry, I didn't catch that. Can you repeat it using fewer syllables?	Taunt
9134	0	0	Keep trying, maybe someday you'll be able to come up with a real insult.	Taunt
9135	0	0	It's impressive how you manage to make everything about yourself.	Taunt
9136	0	0	You look like a clown who got lost on their way to the circus.	Taunt
9137	0	0	Keep talking, you're just digging yourself a deeper hole.	Taunt
9138	0	0	I didn't know it was possible to have negative intelligence until I met you.	Taunt
9139	0	0	You're like a snail trying to outrun a cheetah, it's kind of pitiable.	Taunt
9140	0	0	If only you could apply your negativity to something productive, maybe you'd actually get something done.	Taunt
9141	0	0	I've heard better insults from a toddler.	Taunt
9142	0	0	You must be as confused as a chameleon in a bag of Skittles.	Taunt
9143	0	0	Is that the best response you could come up with? Yawn.	Taunt
9144	0	0	Your attempts at humor are as painful as an unmedicated root canal.	Taunt
9145	0	0	Keep dreaming, sweetheart. Maybe one day you'll actually live up to your own hype.	Taunt
9146	0	0	Maybe you should try meditation, I hear it's great for people who lack all types of substance.	Taunt
9147	0	0	Looks like someone skipped Leg Day at the gym.	Taunt
9148	0	0	If I were you, I'd just give up and accept the fact that you're not good enough.	Taunt
9149	0	0	Your incompetence is a marvel to behold.	Taunt
9150	0	0	If ignorance is bliss, you must be the happiest person on the planet.	Taunt
9151	0	0	Your singing voice could wake up the dead, and not in a good way.	Taunt
9152	0	0	I'm sorry, I don't speak idiocy, can you explain that again?	Taunt
9153	0	0	Is it opposite day today, or are you always this unimpressive?	Taunt
9154	0	0	Congrats on making sure everyone knows you're the least qualified person in the room.	Taunt
9155	0	0	Wow, you're actually making me miss the sound of nails on a chalkboard.	Taunt
9156	0	0	Wow, you really earned that participation trophy!	Taunt
9157	0	0	You really don't have any talent, do you?	Taunt
9158	0	0	Those dance moves are so outdated, they belong in a museum.	Taunt
9159	0	0	So you finally decided to show up and grace us with your presence.	Taunt
9160	0	0	Your driving skills are worse than a 16-year-old with a learner's permit.	Taunt
9161	0	0	Your jokes are so dry, you need a glass of water to get through them.	Taunt
9162	0	0	Congratulations, you have the personality of a soggy piece of bread.	Taunt
9163	0	0	You're like a fish out of water in social situations.	Taunt
9164	0	0	Oh look, the comedian is here. Ready to make us laugh?	Taunt
9165	0	0	Oh dear, your attempts at humor are as funny as a toothache.	Taunt
9166	0	0	How cute, you actually think you're competition for me.	Taunt
9167	0	0	You're like a broken record, repeating the same nonsense over and over again.	Taunt
9168	0	0	Please try to speak up, I'm having trouble hearing your irrelevant thoughts.	Taunt
9169	0	0	Did you forget to take your medication today, or are you always this delusional?	Taunt
9170	0	0	Do you need a map to find your own brain?	Taunt
9171	0	0	Look at you, trying so hard to be relevant.	Taunt
9172	0	0	Look who thinks they're the cream of the crop.	Taunt
9173	0	0	Do you really think you're fooling anyone with that terrible act?	Taunt
9174	0	0	You must have to set an alarm to remind yourself to breathe.	Taunt
9175	0	0	Did you eat a dictionary for breakfast, or is this just verbal diarrhea?	Taunt
9176	0	0	Your incompetence is staggering.	Taunt
9177	0	0	I'm amazed at how fast you can talk without ever saying anything worthwhile.	Taunt
9178	0	0	Your jokes are about as funny as a root canal.	Taunt
9179	0	0	You might want to get that stick removed from your ass before it gets any worse.	Taunt
9180	0	0	Wow, it's like you went out of your way to be unhelpful.	Taunt
9181	0	0	"You should really consider retiring from the ""Attempting to be Clever"" game."	Taunt
9182	0	0	You’re so clueless that you wouldn’t be able to recognize sarcasm if it slapped you in the face.	Taunt
9183	0	0	Your grasp of reality is tenuous at best.	Taunt
9184	0	0	Someone's got an inflated sense of their own abilities.	Taunt
9185	0	0	Hey, at least you're consistent with being a disappointment.	Taunt
9186	0	0	Cheers to the village idiot.	Taunt
9187	0	0	I can tell you're trying really hard to sound intelligent, but it's just not working out for you.	Taunt
9188	0	0	Sorry, did you say something? I wasn't paying attention to your irrelevant opinion.	Taunt
9189	0	0	Your jokes are as funny as a funeral procession.	Taunt
9190	0	0	Your lack of originality is shouting from the rooftops.	Taunt
9191	0	0	You must be really confident because you're definitely not qualified.	Taunt
9192	0	0	Smells like someone forgot to put their ego in check.	Taunt
9193	0	0	I mean, I'd kill myself if I were you, but your survival does bring so much joy to everyone else.	Taunt
9194	0	0	Even my disappointment is disappointed in you.	Taunt
9195	0	0	You couldn't lead a team of ants to a picnic, let alone a company.	Taunt
9196	0	0	I bet your parents regret not having a dog instead.	Taunt
9197	0	0	Your ideas are so old and dusty, they belong in a museum.	Taunt
9198	0	0	Even a broken clock is right twice a day, but you? NOT on your best day.	Taunt
9199	0	0	Well, look who just crawled out from under their rock.	Taunt
9200	0	0	You clearly didn't buy your personality off the rack.	Taunt
9201	0	0	You act like a clown, but without the talent and charm.	Taunt
9202	0	0	Why don't you take a seat? You're standing like a shaky flamingo.	Taunt
9203	0	0	You're as useful as a screen door on a submarine.	Taunt
9204	0	0	Your fashion sense is like a horror movie waiting to happen.	Taunt
9205	0	0	You're like a bad dream that just won't go away.	Taunt
9206	0	0	You don't get it, do you? You're not even on my level.	Taunt
9207	0	0	I don't think you could handle a complex thought if it came with training wheels.	Taunt
9208	0	0	Did anyone ever tell you that your personality is as bland as your wardrobe?	Taunt
9209	0	0	Are you always this dense or is today a special occasion?	Taunt
9210	0	0	Is that the best you've got? I've heard better insults from a kindergarten.	Taunt
9211	0	0	Look at you thinking you're so clever. Maybe next time try thinking with your brain instead of your ego.	Taunt
9212	0	0	You're like a garden gnome trying to imitate a human being.	Taunt
9213	0	0	You dance like a duck standing on a hot skillet.	Taunt
9214	0	0	You're like a mosquito in a nudist colony - completely unnecessary and irrelevant.	Taunt
9215	0	0	Oh, don't worry, your mediocrity is still intact.	Taunt
9216	0	0	Your sense of humor is like a broken pencil, pointless.	Taunt
9217	0	0	You're just not on my level, I'm afraid.	Taunt
9218	0	0	Looks like we found the weak link in the group.	Taunt
9219	0	0	You must have been dropped on your head as a child.	Taunt
9220	0	0	You're like a gnat buzzing around my ear, annoying but ultimately insignificant.	Taunt
9221	0	0	The fact that I’m even talking to you is a waste of my time.	Taunt
9222	0	0	You probably derived inspiration from a dumpster.	Taunt
9223	0	0	Is it hard to be so consistently mediocre, or does it come naturally?	Taunt
9224	0	0	You have about as much charisma as a potato.	Taunt
9225	0	0	Your attempts at being clever are more cringeworthy than a dad joke.	Taunt
9226	0	0	Did you learn how to dress in the dark?	Taunt
9227	0	0	I've seen more personality in a rock.	Taunt
9228	0	0	It's clear that your parents were related before they got married.	Taunt
9229	0	0	Keep practicing, maybe one day you'll get it right.	Taunt
9230	0	0	You have a face only a mother could love, and even she had reservations.	Taunt
9231	0	0	Your sense of humor is about as appealing as a root canal.	Taunt
9232	0	0	You're so lazy, you make a sloth on a hot day look energetic.	Taunt
9233	0	0	If you were a vegetable, you'd be a potato - bland, boring, and unremarkable.	Taunt
9234	0	0	Your breath smells like a cage full of canaries.	Taunt
9235	0	0	Looks like someone forgot to take their ego suppressants today!	Taunt
9236	0	0	You're so slow, even snails pass you by.	Taunt
9237	0	0	If you were a spice, you would be flour - completely flavorless and useless.	Taunt
9238	0	0	Your logic is as flawed as your life choices.	Taunt
9239	0	0	You are proof that beauty is only skin deep, but stupid goes all the way to the bone.	Taunt
9240	0	0	Wow, you must have been really trying hard to underwhelm us like that.	Taunt
9241	0	0	Good one. Maybe you'll be a stand-up comedian in your next life.	Taunt
9242	0	0	Your presence is as welcome as a rattlesnake in a sleeping bag.	Taunt
9243	0	0	Do  you need a compass to find your way around your own head?	Taunt
9244	0	0	Congratulations on being a walking cliche.	Taunt
9245	0	0	I'm convinced you have the emotional intelligence of a teaspoon.	Taunt
9246	0	0	Don't worry, nobody expects much from you anymore.	Taunt
9247	0	0	Maybe if you showed a little more effort, you wouldn't be such an underachiever.	Taunt
9248	0	0	I'd love to see you try and count to 10 without making a mistake.	Taunt
9249	0	0	Is it possible for you to talk any louder? My ears are practically bleeding.	Taunt
9250	0	0	Why don't you crawl back into the cave where you belong?	Taunt
9251	0	0	Oh, how cute. They think they're actually witty.	Taunt
9252	0	0	You couldn't solve a Rubik's cube if your life depended on it.	Taunt
9253	0	0	Do you ever wonder if people talk about you behind your back? They do.	Taunt
9254	0	0	Aww, are you upset that you can't keep up with the big kids?	Taunt
9255	0	0	At least you're consistent, I can always count on you to disappoint.	Taunt
9256	0	0	I guess we can't expect anything from the person who thinks socks with sandals is a fashion statement.	Taunt
9257	0	0	Did you just fall off the clueless wagon or have you always been like this?	Taunt
9258	0	0	Your sense of humor is as dry as a desert.	Taunt
9259	0	0	Your ideas are so old, they belong in a museum.	Taunt
9260	0	0	I'm honestly not sure how you continue to delude yourself into thinking you're relevant.	Taunt
9261	0	0	Hey, have you seen your reflection lately? Oh sorry, I forgot mirrors break when they see you.	Taunt
9262	0	0	Looks like someone forgot their sense of humor at home today.	Taunt
9263	0	0	I've never met someone with so much confidence and so little talent.	Taunt
9264	0	0	That's a great idea, if you want to end up homeless and alone.	Taunt
9265	0	0	How does it feel to be completely irrelevant?	Taunt
9266	0	0	Do you even know what you're talking about or are you just making it up as you go along?	Taunt
9267	0	0	Your ignorance is showing, maybe you should cover it up.	Taunt
9268	0	0	You seem like you really know what you're talking about...if that topic was irrelevance.	Taunt
9269	0	0	Look at you, trying so hard to be cool. It's almost cute.	Taunt
9270	0	0	Your insults are like a mosquito bite, barely noticeable and easily ignored.	Taunt
9271	0	0	That was cute, it’s like you tried to complete the task.	Taunt
9272	0	0	Oh, I'm sorry. I didn't realize we were talking to a brick wall.	Taunt
9273	0	0	You may think you're good at your job, but a monkey could do it better.	Taunt
9274	0	0	I'm sure your parents are proud, but the rest of us are just embarrassed for you.	Taunt
9275	0	0	Your contribution to the team is just as valuable as a fart in a perfume factory.	Taunt
9276	0	0	Do you ever have anything interesting to say, or is it just all empty words and self-praise?	Taunt
9277	0	0	Typical. Another mediocre insult from a mediocre person.	Taunt
9278	0	0	I'd tell you to keep your chin up, but I'm afraid you'd start to think you're tall.	Taunt
9279	0	0	You sound dumber than a bag of rocks.	Taunt
9280	0	0	Is it just me or does your arrogance grow with every breath you take?	Taunt
9281	0	0	Looks like you're trying really hard, but still failing miserably.	Taunt
9282	0	0	"Did you learn your people skills from a book titled ""How to Repel Everyone""?"	Taunt
9283	0	0	I'm sorry, I didn't mean to interrupt you. Please continue boring us with your pointless stories.	Taunt
9284	0	0	You're a few fries short of a happy meal.	Taunt
9285	0	0	Oh, someone's getting a little too big for their britches.	Taunt
9286	0	0	Your IQ must be lower than the room temperature.	Taunt
9287	0	0	Congratulations on winning the award for least self-aware person of the year.	Taunt
9288	0	0	With a face like that, you're lucky you have a good personality.	Taunt
9289	0	0	I'm not even angry, I'm just disappointed in you.	Taunt
9290	0	0	Here's a tissue, maybe it'll help with your crying.	Taunt
9291	0	0	Wow, did you buy that outfit at the clearance rack of a thrift store?	Taunt
9292	0	0	Wow, your ignorance is like a bottomless pit. It's amazing how deep it goes.	Taunt
9293	0	0	You should try harder to conceal your stupidity, it's showing.	Taunt
9294	0	0	Your insults are as weak as your personality.	Taunt
9295	0	0	You're the type that gives mediocrity a bad name.	Taunt
9296	0	0	"You're the reason they invented the word ""dolt."""	Taunt
9297	0	0	Congrats, you're officially the most average person in the room.	Taunt
9298	0	0	I'm amazed you made it this far in life without hurting yourself.	Taunt
9299	0	0	I could insult you all day, but it's not even worth my time.	Taunt
9300	0	0	You're not even worth the time it takes to insult you.	Taunt
9301	0	0	No wonder you're still single.	Taunt
9302	0	0	You have the personality of wallpaper.	Taunt
9303	0	0	Do you need a little reminder on how to form a coherent thought?	Taunt
9304	0	0	You're the kind of person who would struggle to pour water out of a boot with the instructions on the heel.	Taunt
9305	0	0	You are a true master of procrastination.	Taunt
9306	0	0	Are you always this clueless or is today a special occasion?	Taunt
9307	0	0	How's your career as a professional disappointment going?	Taunt
9308	0	0	Your intelligence is about as high as your shoe size.	Taunt
9309	0	0	It must be tough living in my shadow, always trying to keep up and failing.	Taunt
9310	0	0	You're about as useful as a chocolate teapot.	Taunt
9311	0	0	If incompetence was a sport, you'd be a gold medalist!	Taunt
9312	0	0	Just because you said it louder doesn't make it any more credible.	Taunt
9313	0	0	You're really good at being average, I'll give you that.	Taunt
9314	0	0	You're not the sharpest tool in the shed, are you?	Taunt
9315	0	0	Let's be real, the only reason you were hired is to make the rest of us look good.	Taunt
9316	0	0	Your face could curdle milk from across the room.	Taunt
9317	0	0	Your outfit looks like it was attacked by a lawn mower.	Taunt
9318	0	0	Is that the best you've got? Yikes.	Taunt
9319	0	0	Is your brain running on some outdated software? It's time for an upgrade.	Taunt
9320	0	0	I'm surprised you managed to put together a coherent sentence.	Taunt
9321	0	0	Your intelligence level is lower than a limbo stick.	Taunt
9322	0	0	Oh, look who's suddenly an expert in being clueless!	Taunt
9323	0	0	Looks like someone's cup of confidence is running dry.	Taunt
9324	0	0	Congratulations, you finally found a hairstyle that matches your level of intelligence.	Taunt
9325	0	0	Your face reminds me of a melted candle.	Taunt
9326	0	0	You're so predictable, I could write a script for you.	Taunt
9327	0	0	Oh look, it's the king/queen of mediocrity.	Taunt
9328	0	0	You should really consider a career in comedy, oh wait, that wasn't supposed to be a joke.	Taunt
9329	0	0	You must have borrowed your fashion sense from a homeless person.	Taunt
9330	0	0	Who needs Netflix when we have you, the human snooze alarm?	Taunt
9331	0	0	You're the reason why the gene pool needs a lifeguard.	Taunt
9332	0	0	If stupidity were a superpower, you'd be unstoppable.	Taunt
9333	0	0	Your efforts are admirable, but your results are laughable.	Taunt
9334	0	0	Your jokes are so bad that I'd rather listen to a lecture on tax law.	Taunt
9335	0	0	If you were any more boring, you'd be classified as a sleep aid.	Taunt
9336	0	0	You have the charm of a wet mop and the personality of a rock.	Taunt
9337	0	0	Are you always this clueless or is today a special occasion?	Taunt
9338	0	0	You’re like a one-eyed cat trying to climb a telephone pole – you just keep slipping and sliding.	Taunt
9339	0	0	I hear they're hiring clowns at the circus. You might want to consider applying.	Taunt
9340	0	0	Oh, did your mom forget to pack your lunch again?	Taunt
9341	0	0	Congratulations, you've achieved the IQ of a potted plant.	Taunt
9342	0	0	You're so unimportant, even Siri ignores you.	Taunt
9343	0	0	Were you born rude, or did you have to work hard to achieve it?	Taunt
9344	0	0	Your logic is so flawed, it makes my head spin.	Taunt
9345	0	0	The only thing that's more painful than talking to you is listening to paint dry.	Taunt
9346	0	0	You're incapable of catching on, huh?	Taunt
9347	0	0	Good one, we'll make sure to write that one down... in the garbage.	Taunt
9348	0	0	Do you even know how to spell success, let alone achieve it?	Taunt
9349	0	0	Oh, did you forget your brain at home today?	Taunt
9350	0	0	I'm sorry, I didn't realize we were in the presence of a true master of mediocrity.	Taunt
9351	0	0	You should really consider wearing a helmet, for your own safety.	Taunt
9352	0	0	Wow, you must have a PhD in being utterly useless.	Taunt
9353	0	0	You should be a spokesperson for failure, you do it so well.	Taunt
9354	0	0	Oh, so that's your real voice? I thought a dog was howling outside.	Taunt
9355	0	0	How does it feel to be the least favorite child?	Taunt
9356	0	0	You're like a mosquito at a picnic, annoying and impossible to get rid of.	Taunt
9357	0	0	A witty comeback? I think you have a better chance of winning the lottery.	Taunt
9358	0	0	You know, I'm actually impressed by your ability to disappoint everyone. It's a rare talent.	Taunt
9359	0	0	Thanks for reminding me of what an inferior being looks like.	Taunt
9360	0	0	Your memory is as sharp as a spoon.	Taunt
9361	0	0	I'm sorry, I don't speak irrelevant.	Taunt
9362	0	0	"I didn't realize we were playing a game of ""who can be the most irrelevant""."	Taunt
9363	0	0	You're like a broken record, always repeating the same tired insults.	Taunt
9364	0	0	Did you borrow your sense of humor from a potato?	Taunt
9365	0	0	You're really living up to your reputation as a disappointment.	Taunt
9366	0	0	You're so forgettable that you'd be invisible in a room full of people.	Taunt
9367	0	0	Is it opposite day? Because your compliments are actually insults.	Taunt
9368	0	0	You're clearly not at the top of your game, in fact, you're not even on the leaderboard.	Taunt
9369	0	0	Wow, your intelligence level is truly awe-inspiring. If only it translated into actual accomplishments.	Taunt
9370	0	0	I bet your mirror gets a restraining order on you.	Taunt
9371	0	0	I thought it smelled funny in here, then I realized it was just you.	Taunt
9372	0	0	You're so gullible, you'd believe a punch line without a joke.	Taunt
9373	0	0	Your attempts at being clever are almost as cute as your incompetence.	Taunt
9374	0	0	I didn't realize they were handing out awards for the most lackluster performance. Congrats on being a winner.	Taunt
9375	0	0	Oh, did you get that insult from the bottom of the insult barrel?	Taunt
9376	0	0	Don't worry, you have plenty of potential - for being a total failure.	Taunt
9377	0	0	Maybe you should stick to playing with crayons because that’s clearly where your skills lie.	Taunt
9378	0	0	I've heard better ideas from a brick wall.	Taunt
9379	0	0	Your IQ must be in the single digits.	Taunt
9380	0	0	Your face looks like it was carved out of a potato.	Taunt
9381	0	0	Your attempts at humor are almost as painful to witness as your complete lack of social skills.	Taunt
9382	0	0	Oh, please, your advice is worth about as much as a penny on the street.	Taunt
9383	0	0	Look at you, the shining example of how not to do things.	Taunt
9384	0	0	You're like a walking contradiction and a talking catastrophe.	Taunt
9385	0	0	Did you just wake up from hibernation or something? You're moving so slow.	Taunt
9386	0	0	I bet you have the emotional range of a teaspoon.	Taunt
9387	0	0	You really should consider finding a new line of work. It's quite clear this one's not working out for you.	Taunt
9388	0	0	You're about as funny as a heart attack.	Taunt
9389	0	0	I can see that you have really mastered the art of saying nothing with a lot of words.	Taunt
9390	0	0	You have the fashion sense of a clown on a bad day.	Taunt
9391	0	0	"You should wear a T-shirt that says ""World's Best Failure""."	Taunt
9392	0	0	"You put the ""ick"" in ""basic""."	Taunt
9393	0	0	Your actions speak louder than your words. And they're telling me you're a complete moron.	Taunt
9394	0	0	Do yourself a favor and take a few elocution lessons.	Taunt
9395	0	0	Congratulations, you just won the award for most annoying person of the year.	Taunt
9396	0	0	I've seen smarter cabinets.	Taunt
9397	0	0	You're like a mosquito trying to take on a lion.	Taunt
9398	0	0	Your outfit is so ridiculous, you look like you're auditioning for a circus act.	Taunt
9399	0	0	Do you need me to draw you a map to understand basic concepts?	Taunt
9400	0	0	Oh, I get it, you're just hilarious - in an alternate universe where humor is measured in cringes.	Taunt
9401	0	0	You really have a talent for making bad decisions, don't you?	Taunt
9402	0	0	You're not pretty enough to be this dumb.	Taunt
9403	0	0	You're like a fly buzzing around, no one wants you here and you're just annoying.	Taunt
9404	0	0	Your sense of humor is about as sharp as a bowling ball.	Taunt
9405	0	0	I'm surprised you have the audacity to speak with those mediocre credentials.	Taunt
9406	0	0	Looks like you have a PhD in making bad decisions.	Taunt
9407	0	0	You've got a face for radio and a voice for silent movies.	Taunt
9408	0	0	You're not as important as you think you are.	Taunt
9409	0	0	Your personality is about as attractive as a wet paper bag.	Taunt
9410	0	0	Keep trying to play the tough guy – we all know it's just a front.	Taunt
9411	0	0	Your arrogance is only matched by your complete inability to back it up.	Taunt
9412	0	0	You're like a mosquito buzzing around, annoying and completely insignificant.	Taunt
9413	0	0	Is your goal in life to be as useless as possible?	Taunt
9414	0	0	Wow, I've never seen someone fail so spectacularly at such a simple task.	Taunt
9415	0	0	"Congratulations, you just won an Oscar in the category of ""World's Least Challenges""."	Taunt
9416	0	0	Don't let the door hit you on the way out, loser.	Taunt
9417	0	0	You know, they say ignorance is bliss. You must be ecstatic.	Taunt
9418	0	0	You're slower than molasses in January.	Taunt
9419	0	0	I'm sure your success is solely based on luck and not talent.	Taunt
9420	0	0	Congratulations, you've finally found a way to make me pity you.	Taunt
9421	0	0	You couldn't hit the broad side of a barn with a basketball.	Taunt
9422	0	0	The fact that you're even speaking right now just shows how little you know.	Taunt
9423	0	0	You know what they say, if at first, you don't succeed, lower your standards.	Taunt
9424	0	0	"You should write a book: ""How to be Terrible at Everything""."	Taunt
9425	0	0	It must be painful being that simple-minded.	Taunt
9426	0	0	You're like a broken record- repeating the same lame comebacks over and over again.	Taunt
9427	0	0	Wow, your social skills are as sharp as a marshmallow.	Taunt
9428	0	0	You're like a chicken with its head cut off- flapping about with no purpose.	Taunt
9429	0	0	You couldn't handle my level of intelligence.	Taunt
9430	0	0	You must have had a tough childhood to end up like this.	Taunt
9431	0	0	Why don't you go ahead and pat yourself on the back for that one?	Taunt
9432	0	0	You're like a broken clock, right twice a day but useless the rest of the time.	Taunt
9433	0	0	Have you ever considered joining a kindergarten debate team?	Taunt
9434	0	0	"You're the poster child for ""how not to succeed""."	Taunt
9435	0	0	You have the personality of a wet blanket.	Taunt
9436	0	0	Sorry, I don't speak clueless like you do.	Taunt
9437	0	0	You're like a broken record, repeating the same thing over and over again.	Taunt
9438	0	0	You might want to take a look in the mirror before telling others how to live their lives.	Taunt
9439	0	0	You must have a degree in being completely unremarkable.	Taunt
9440	0	0	Your idea of intelligent conversation is just a sad attempt to sound clever.	Taunt
9441	0	0	"You should change your name to ""I don't know"" because that's all you ever say."	Taunt
9442	0	0	Is your face always like that or are you trying to be intimidating?	Taunt
9443	0	0	You couldn't hit the side of a barn with a shotgun.	Taunt
9444	0	0	You're not even worth my time.	Taunt
9445	0	0	Do you need a map to find your clue?	Taunt
9446	0	0	It's impressive how much you can say without really saying anything important.	Taunt
9447	0	0	You're so weak that a gust of wind could knock you down.	Taunt
9448	0	0	If you had any less charisma, you'd be a houseplant!	Taunt
9449	0	0	You seem to have confused intelligence with idiocy.	Taunt
9450	0	0	It's impressive how wrong you can be without even trying.	Taunt
9451	0	0	Your intelligence is overshadowed by your arrogance.	Taunt
9452	0	0	Your arrogance is matched only by your mediocrity.	Taunt
9453	0	0	You're so boring, you make watching paint dry seem exciting.	Taunt
9454	0	0	I'm sure your parents must be so proud of raising the life of the party.	Taunt
9455	0	0	Keep trying to act like you're indispensable, just try not to hurt yourself in the process.	Taunt
9456	0	0	Your sense of humor is as dry as the Sahara desert.	Taunt
9457	0	0	Good luck in life, because with your attitude, you're going to need it.	Taunt
9458	0	0	Wow, you're really good at making bad decisions.	Taunt
9459	0	0	You're like a broken record, always repeating but never making sense.	Taunt
9460	0	0	I've met smarter sandwiches than you.	Taunt
9461	0	0	Don't flatter yourself, nobody is jealous of your lack of talent.	Taunt
9462	0	0	Your attempts at being cool are almost as cringe-worthy as your attempts at humor.	Taunt
9463	0	0	Your face looks like it could stop a train in its tracks.	Taunt
9464	0	0	Who buttoned your shirt this morning? Oh wait, never mind.	Taunt
9465	0	0	You're so clueless, you probably think a fork is a musical instrument.	Taunt
9466	0	0	Bless your heart, I'm sure you have a lot of special talents.	Taunt
9467	0	0	You definitely missed the mark on that one, try harder next time.	Taunt
9468	0	0	Don't worry, I won't hold your lack of intelligence against you...probably.	Taunt
9469	0	0	Keep dreaming, buddy. You'll never be as good as me.	Taunt
9470	0	0	Is there something wrong with your hearing or do you just enjoy listening to yourself talk?	Taunt
9471	0	0	It's funny how you think you're better than everyone else. You're not fooling anyone.	Taunt
9472	0	0	Oh, honey, bless your heart for trying.	Taunt
9473	0	0	You couldn't pour water out of a boot if the instructions were on the sole.	Taunt
9474	0	0	Oh, I see you brought your tiny brain to the party.	Taunt
9475	0	0	They say ignorance is bliss- I'm guessing you're the happiest person on earth.	Taunt
9476	0	0	Oh, look who's trying to act tough now.	Taunt
9477	0	0	I'm not saying you're a waste of space, but you're definitely not contributing anything either.	Taunt
9478	0	0	How did you make it through life this far with such a small brain?	Taunt
9479	0	0	Did you take stupidity pills today or is it just natural talent?	Taunt
9480	0	0	I'm sure you're a legend in your own mind.	Taunt
9481	0	0	Looks like someone set your bar really low and you still couldn't reach it.	Taunt
9482	0	0	Did you really just say that or was it a malfunction in the translation software?	Taunt
9483	0	0	Are you sure you're not a robot? Because I've never seen anyone with such a complete lack of personality.	Taunt
9484	0	0	Your intelligence is as sharp as a butter knife.	Taunt
9485	0	0	That's a nice idea, if this was 1995 and we still used dial-up internet.	Taunt
9486	0	0	It's not your fault you have the charisma of a rock.	Taunt
9487	0	0	If your brain was dynamite, there wouldn't be enough to blow your hat off.	Taunt
9488	0	0	I see you've decided to quit trying. Congrats on embracing mediocrity.	Taunt
9489	0	0	If stupidity were a superpower, you'd be invincible.	Taunt
9490	0	0	At least you're consistent... consistently disappointing, that is.	Taunt
9491	0	0	That outfit is so last season, it's coming back in style.	Taunt
9492	0	0	Did someone forget to take their sass pills today?	Taunt
9493	0	0	Did they teach you that pathetic comeback at kindergarten?	Taunt
9494	0	0	I'd call you a clown, but that would be an insult to clowns.	Taunt
9495	0	0	Save your breath for someone who cares, pal.	Taunt
9496	0	0	Keep trying, maybe someday you'll be something other than a cautionary tale.	Taunt
9497	0	0	I don't know what's worse, your lack of talent or your inflated ego.	Taunt
9498	0	0	Wow, your intelligence leaves a lot to be desired.	Taunt
9499	0	0	Why waste your breath trying to contribute when we all know you have nothing worthwhile to say?	Taunt
9500	0	0	I've heard better comebacks from a turtle.	Taunt
9501	0	0	Keep it up, maybe someday you'll be mediocre at best.	Taunt
9502	0	0	You clearly have an overactive imagination, but it's more interesting to tune it out.	Taunt
9503	0	0	I didn't know it was possible to have such a bad taste in everything.	Taunt
9504	0	0	There's no way that you could be any less helpful if you tried.	Taunt
9505	0	0	You should really consider getting some new material. Your jokes are about as fresh as stale bread.	Taunt
